language,repo_id,repo_name,repo_owner_login,size,stargazers_count,watchers_count 
C++,68460326,OpenMQTTGateway,1technophile,2901012,3080,3080
C++,98471367,WhateverGreen,acidanthera,4626,3071,3071
C++,49220157,HIP,ROCm-Developer-Tools,19191,3065,3065
C++,19540706,fibjs,fibjs,122911,3040,3040
C++,112542515,cutlass,NVIDIA,31083,3003,3003
C++,3287353,clang,llvm-mirror,223137,3002,3002
C++,44513129,DynamicAPK,CtripMobile,7898,2996,2996
C++,72343220,xtensor,xtensor-stack,11140,2986,2986
C++,124312956,service-fabric,microsoft,63429,2980,2980
C++,65319101,pyflame,uber-archive,377,2973,2973
C++,42119846,ESPEasy,letscontrolit,409789,2958,2958
C++,98879196,EAST,argman,2049,2951,2951
C++,32591102,EpicSurvivalGame,tomlooman,1589580,2931,2931
C++,150986028,Algojammer,ChrisKnott,13781,2927,2927
C++,79160357,fivem,citizenfx,331105,2927,2927
C++,150774287,Osiris,danielkrupinski,123585,2908,2908
C++,41542522,cefpython,cztomczak,6237,2906,2906
C++,85565658,cppcoro,lewissbaker,852,2874,2874
C++,285517634,KOOM,KwaiAppTeam,31041,2873,2873
C++,125992974,dumpDex,WrBug,240,2867,2867
C++,226280764,lightseq,bytedance,12496,2865,2865
C++,18347668,MITIE,mit-nlp,10957,2864,2864
C++,23806326,djinni,dropbox,3865,2861,2861
C++,10599951,GildedRose-Refactoring-Kata,emilybache,3005,2860,2860
C++,165004157,euler,alibaba,2607,2849,2849
C++,206320938,differential-privacy,google,6870,2831,2831
C++,58418306,snowboy,Kitt-AI,56558,2824,2824
C++,132723022,PhoenixGo,Tencent,225,2821,2821
C++,7136149,Adafruit_NeoPixel,adafruit,864,2819,2819
C++,9753283,opentrack,opentrack,162445,2782,2782
C++,4402279,termite,thestinger,685,2772,2772
C++,3776878,librime,rime,16767,2761,2761
C++,7454197,yosys,YosysHQ,23602,2734,2734
C++,88845336,helio-workstation,helio-fm,48953,2723,2723
C++,35825593,openMVS,cdcseacave,4251,2711,2711
C++,340637,uncrustify,uncrustify,27495,2705,2705
C++,23817784,apkstudio,vaibhavpandeyvpz,13100,2658,2658
C++,74223162,EternalTerminal,MisterTea,34510,2648,2648
C++,321853986,Tendis,Tencent,74572,2603,2603
C++,49978193,valhalla,valhalla,270299,2583,2583
C++,11131753,node-webrtc,node-webrtc,14775,2577,2577
C++,145472407,skift,skift-org,154748,2006,2006
C++,115310754,mindforger,dvorka,16968,2004,2004
C++,55772388,Cxbx-Reloaded,Cxbx-Reloaded,75270,2001,2001
C++,330355479,wiliwili,xfangfang,24376,1996,1996
C++,17615287,ToGL,ValveSoftware,541,1995,1995
C++,378388977,palanteer,dfeneyrou,9529,1993,1993
C++,42725503,kdeconnect-kde,KDE,11125,1989,1989
C++,22243322,encfs,vgough,16147,1987,1987
C++,354476107,jellyfin-media-player,jellyfin,4089,1985,1985
C++,150550175,bongocat-osu,kuroni,1382,1981,1981
C++,67749622,tinyflow,tqchen,93,1971,1971
C++,11808499,Multitarget-tracker,Smorodov,180346,1970,1970
C++,14847048,libfreenect2,OpenKinect,3329,1968,1968
C++,17672262,rpg_svo,uzh-rpg,2321,1964,1964
C++,3337027,jack2,jackaudio,15673,1963,1963
C++,5816654,Arcade-Learning-Environment,mgbellemare,7762,1955,1955
C++,54517947,steem,steemit,31489,1951,1951
C++,44120512,OpenBoard,OpenBoard-org,161345,1945,1945
C++,389495808,tensorRT_Pro,shouxieai,114334,1940,1940
C++,24079195,TinySTL,zouxiaohang,641,1934,1934
C++,89349679,sling,google,5425,1931,1931
C++,51076841,butteraugli,google,6490,1925,1925
C++,20153919,runtime,runtimejs,114909,1920,1920
C++,16066615,codelite,eranif,595964,1918,1918
C++,31625029,ice,zeroc-ice,171561,1914,1914
C++,2941340,brdf,wdas,6709,1912,1912
C++,4479494,pythran,serge-sans-paille,36081,1907,1907
C++,188880213,OpenRGB,CalcProgrammer1,38865,1905,1905
C++,145343356,pe_to_shellcode,hasherezade,164,1903,1903
C++,1461954,OpenShadingLanguage,AcademySoftwareFoundation,190033,1901,1901
C++,10606484,lobster,aardappel,103288,1901,1901
C++,344354127,STT,coqui-ai,55978,1899,1899
C++,151187502,Cpp-Design-Patterns,liu-jianhao,98,1896,1896
C++,19349382,nanoflann,jlblancoc,2574,1896,1896
C++,76951323,sqlite_orm,fnc12,6760,1890,1890
C++,5321315,crown,crownengine,199045,1888,1888
C++,3459673,MPD,MusicPlayerDaemon,53734,1887,1887
C++,33989658,fast-cpp-csv-parser,ben-strasser,112,1884,1884
C++,18129915,tera,baidu,16411,1877,1877
C++,220415098,plato,Tencent,6313,1876,1876
C++,2230794,screen-capture-recorder-to-video-windows-free,rdp,121175,1875,1875
C++,308137876,openedr,ComodoSecurity,143120,1872,1872
C++,86122120,lilliput,discord,194757,1869,1869
C++,29174627,kythe,kythe,186888,1863,1863
C++,12440855,icinga2,Icinga,56448,1861,1861
C++,62297898,swiftshader,google,472075,1859,1859
C++,99545576,unlimited-landeng-for-win,JuncoJet,3249,1859,1859
C++,79987996,notepad2,zufuliu,21570,1857,1857
C++,46139143,pydensecrf,lucasb-eyer,2730,1857,1857
C++,80111970,coolq-http-api,kyubotics,13025,1855,1855
C++,545381143,PhysX,NVIDIA-Omniverse,76799,1853,1853
C++,46746797,FunctionalPlus,Dobiasd,2709,1848,1848
C++,52171557,Prusa-Firmware,prusa3d,57985,1841,1841
C++,9214660,OpenJK,JACoders,70294,1839,1839
C++,205724327,kubedoom,storax,1626,1839,1839
C++,107311216,ikos,NASA-SW-VnV,5275,1839,1839
C++,53142971,wayfire,WayfireWM,5779,1835,1835
C++,88987546,security-research-pocs,google,5370,1831,1831
C++,36628229,inspectrum,miek,1343,1826,1826
C++,37728539,restbed,Corvusoft,4089,1826,1826
C++,12330772,explorerplusplus,derceg,35018,1823,1823
C++,17104739,Play-,jpd002,21454,1822,1822
C++,1498341,serial,wjwwood,1616,1822,1822
C++,30600653,eos,patrikhuber,14840,1822,1822
C++,2143651,iisnode,tjanczuk,8741,1818,1818
C++,25780987,CubicSDR,cjcliffe,156533,1817,1817
C++,16703726,toggldesktop,toggl-open-source,335119,1813,1813
C++,14649399,libtins,mfontanini,5755,1812,1812
C++,37258357,hunspell,hunspell,8400,1810,1810
C++,167922316,DeskGap,borrowedcow,724,1809,1809
C++,612895,xbyak,herumi,2696,1808,1808
C++,172918879,Fast-Planner,HKUST-Aerial-Robotics,151455,1804,1804
C++,94804036,FlexLayout,layoutBox,17793,1803,1803
C++,5431757,ncmpcpp,ncmpcpp,8814,1802,1802
C++,2070482,rtags,Andersbakken,25318,1798,1798
C++,169164539,habitat-sim,facebookresearch,117408,1798,1798
C++,68013392,CppCon2016,CppCon,207894,1793,1793
C++,71323151,Multicore-TSNE,DmitryUlyanov,437,1790,1790
C++,326441188,OpenCat,PetoiCamp,25089,1789,1789
C++,193027765,BIGTREETECH-SKR-mini-E3,bigtreetech,109699,1788,1788
C++,52121329,xsimd,xtensor-stack,3626,1778,1778
C++,61415047,SpartanEngine,PanosK92,7214823,1775,1775
C++,32848437,OpenCV3-Intro-Book-Src,QianMo,23134,1770,1770
C++,359666454,lucidgloves,LucidVR,2701,1768,1768
C++,527819251,CV-CUDA,CVCUDA,4331,1760,1760
C++,76747577,Yolo_mark,AlexeyAB,4343,1756,1756
C++,166479624,tinyraycaster,ssloy,27992,1752,1752
C++,450854006,Ender3V2S1,mriscoc,25999,1752,1752
C++,38952715,kaggle-CrowdFlower,ChenglongChen,6749,1750,1750
C++,77624593,chatterino2,Chatterino,14213,1747,1747
C++,168100164,GAAS,generalized-intelligence,310437,1744,1744
C++,25164176,DIE-engine,horsicq,61054,1743,1743
C++,517990,dfhack,DFHack,39038,1743,1743
C++,67152972,wxFormBuilder,wxFormBuilder,14611,1742,1742
C++,112244447,eigen-git-mirror,eigenteam,119397,1742,1742
C++,57972074,cartreader,sanni,123077,1741,1741
C++,67727697,unrealcv,unrealcv,18908,1737,1737
C++,599231,recipes,chenshuo,742,1735,1735
C++,73550719,acm-challenge-workbook,yogykwan,212,1728,1728
C++,59616867,antimicro,AntiMicro,9608,1725,1725
C++,223322895,OpenHashTab,namazso,1364,2205,2205
C++,85928537,BDFramework.Core,yimengfan,1106043,2202,2202
C++,121159900,openauto,f1xpl,192,2202,2202
C++,2781754,kenlm,kpu,6084,2200,2200
C++,72926839,faust,grame-cncm,371208,2199,2199
C++,163527358,corona,coronalabs,193662,2198,2198
C++,8608254,botan,randombit,99132,2187,2187
C++,75737066,Learning-OpenCV-3_examples,oreillymedia,21848,2182,2182
C++,66080327,NanoLog,PlatformLab,1111,2180,2180
C++,507861208,FastDeploy,PaddlePaddle,38416,2173,2173
C++,244460835,Riskfolio-Lib,dcajasn,96415,2171,2171
C++,92687870,kactl,kth-competitive-programming,12422,2168,2168
C++,205404938,fheroes2,ihhub,73864,2165,2165
C++,663573391,igl,facebook,9479,2159,2159
C++,196111891,yuzu-mainline,yuzu-emu,93900,2158,2158
C++,72425875,pcm,intel,5032,2151,2151
C++,23927994,grid_map,ANYbotics,11372,2151,2151
C++,216405620,SourceCodeSyntaxHighlight,sbarex,56280,2151,2151
C++,135489692,lc0,LeelaChessZero,39310,2149,2149
C++,699072,teeworlds,teeworlds,110891,2144,2144
C++,239093,unetbootin,unetbootin,66670,2143,2143
C++,61581396,Surround360,facebookarchive,52355,2143,2143
C++,8489632,sdsl-lite,simongog,9525,2142,2142
C++,115035639,rehex,solemnwarning,6712,2142,2142
C++,11261721,freeablo,wheybags,32229,2140,2140
C++,521191759,FluidX3D,ProjectPhysX,21516,2138,2138
C++,31180321,pdqsort,orlp,88,2134,2134
C++,52420005,griddb,griddb,21608,2134,2134
C++,108623624,tinyfecVPN,wangyu-,2368,2131,2131
C++,153316914,BehaviorTree.CPP,BehaviorTree,5406,2129,2129
C++,2930881,nana,cnjinhao,7575,2126,2126
C++,11463670,lean,leanprover,52570,2123,2123
C++,26941088,project64,project64,76293,2122,2122
C++,97698578,SGI-STL,steveLauwh,1434,2121,2121
C++,9881671,qt-creator,qt-creator,483800,2120,2120
C++,18129895,sofa-pbrpc,baidu,7234,2104,2104
C++,211025728,Hardcoder,Tencent,92893,2102,2102
C++,73256421,dso,JakobEngel,971,2099,2099
C++,127719331,2048.cpp,plibither8,5066,2092,2092
C++,93457875,ELF,facebookresearch,4663,2090,2090
C++,753784,appleseed,appleseedhq,1794737,2089,2089
C++,74712719,kcws,koth,14014,2087,2087
C++,96848514,cp-notebook,bqi343,22487,2085,2085
C++,16894733,bgslibrary,andrewssobral,85875,2084,2084
C++,33086039,socket.io-client-cpp,socketio,1024,2083,2083
C++,98350667,Falcor,NVIDIAGameWorks,27670,2080,2080
C++,6946079,embree,embree,136841,2077,2077
C++,5991438,tair,alibaba,3843,2076,2076
C++,46381087,sciter-sdk,c-smile,4540681,2074,2074
C++,197289095,InfinityHook,everdox,6461,2059,2059
C++,77284181,Kirikiroid2,zeas2,2036,2053,2053
C++,41646286,sdrangel,f4exb,163016,2051,2051
C++,4288357,snap,snap-stanford,163009,2049,2049
C++,153024342,DeepMimic,xbpeng,502246,2047,2047
C++,86362856,gtsam,borglab,72373,2045,2045
C++,77765042,StreetMap,ue4plugins,18238,2041,2041
C++,1358940,scummvm,scummvm,1481102,2037,2037
C++,202830615,SeetaFace2,seetafaceengine,1909,2037,2037
C++,28609243,strawberry,strawberrymusicplayer,47056,2033,2033
C++,345923708,cpp-game-engine-book,ThisisGame,527018,2031,2031
C++,57302200,keystone,keystone-engine,12839,2027,2027
C++,23038334,crawl,crawl,275570,2025,2025
C++,237647258,firmware,meshtastic,43506,2021,2021
C++,46291330,s2geometry,google,10129,2020,2020
C++,192413931,Cheetah-Software,mit-biomimetics,4264,2020,2020
C++,156293205,xla,pytorch,30545,2017,2017
C++,139863328,LeGO-LOAM,RobustFieldAutonomyLab,27456,2017,2017
C++,238604738,CPP-Templates-2nd--,Walton1128,33319,2017,2017
C++,1096480,Pangolin,stevenlovegrove,46877,2014,2014
C++,30732199,PacketSender,dannagle,10257,2014,2014
C++,9880335,qtbase,qt,642783,2014,2014
C++,205269573,mitsuba2,mitsuba-renderer,7554,2001,2001
C++,1538047,flann,flann-lib,115971,2001,2001
C++,43019030,xcbuild,facebookarchive,4453,1997,1997
C++,28202609,peloton,cmu-db,69976,1990,1990
C++,24237071,UEViewer,gildor2,144878,1980,1980
C++,173454206,parallel-hashmap,greg7mdp,3213,1978,1978
C++,18458047,souper,google,2363,1977,1977
C++,6659299,navigation,ros-planning,6152,1974,1974
C++,537996647,pe-bear,hasherezade,843,1972,1972
C++,131485480,wave-share,ggerganov,117,1963,1963
C++,15188780,oryol,floooh,659966,1960,1960
C++,276365255,curve,opencurve,101190,1953,1953
C++,137529900,RmlUi,mikke89,18078,1951,1951
C++,416625384,ADOP,darglein,101920,1951,1951
C++,465681,znc,znc,20080,1939,1939
C++,208145128,iree,openxla,105872,1938,1938
C++,51919490,easy_profiler,yse,3187,1932,1932
C++,177110043,cv_note,HarleysZhang,273452,1928,1928
C++,32873163,Simd,ermig1979,38121,1822,1822
C++,106060594,FBX2glTF,facebookincubator,8567,1822,1822
C++,46496316,ArduinoJoystickLibrary,MHeironimus,139,1821,1821
C++,42367060,cryfs,cryfs,23684,1808,1808
C++,453950487,code_contests,deepmind,73,1789,1789
C++,201084730,ESP32-BLE-Keyboard,T-vK,82,1788,1788
C++,57851492,godot_voxel,Zylann,69677,1783,1783
C++,23063680,qimgv,easymodo,5848,1778,1778
C++,4160039,v8js,phpv8,1892,1776,1776
C++,4787459,logcabin,logcabin,3718,1772,1772
C++,202060771,UnLua,Tencent,90457,1771,1771
C++,12567717,chrono,projectchrono,803530,1769,1769
C++,43213660,CppCon2015,CppCon,291235,1765,1765
C++,87113049,Javidx9,OneLoneCoder,7284,1760,1760
C++,199628478,SecureUxTheme,namazso,11696,1760,1760
C++,36992044,sphinx,sphinxsearch,22445,1752,1752
C++,120494252,TensorComprehensions,facebookresearch,38455,1748,1748
C++,439011383,userver,userver-framework,17321,1740,1740
C++,56937993,artistic-videos,manuelruder,10718,1736,1736
C++,50647838,kudu,apache,78309,1736,1736
C++,83748372,datatable,h2oai,15369,1721,1721
C++,125595170,nameof,Neargye,704,1719,1719
C++,10923187,stepmania,stepmania,541660,1719,1719
C++,251464414,spotMicro,mike4192,26244,1716,1716
C++,36144557,arduinoWebSockets,Links2004,620,1714,1714
C++,2979604,Arduino-PID-Library,br3ttb,18,1711,1711
C++,175482543,BlingFire,microsoft,196338,1710,1710
C++,439448087,PolyMC,PolyMC,23229,1709,1709
C++,57413133,GodotSteam,CoaguCo-Industries,190899,1709,1709
C++,101666478,MEGAcmd,meganz,4795,1708,1708
C++,538767566,langcc,jzimmerman,1554,1706,1706
C++,29234906,libquic,devsisters,18120,1705,1705
C++,37735755,LibrePCB,LibrePCB,52034,1704,1704
C++,122694826,note,arkingc,40642,1704,1704
C++,2926200,Sophus,strasdat,275608,1699,1699
C++,446679,Logstalgia,acaudwell,4145,1698,1698
C++,75287798,TinyGSM,vshymanskyy,195865,1693,1693
C++,43477752,hed,s9xie,2431,1691,1691
C++,159882575,gitahead,gitahead,66309,1691,1691
C++,10487363,otter-browser,OtterBrowser,69363,1690,1690
C++,125349427,bsf,GameFoundry,74289,1687,1687
C++,364013734,nvui,rohit-px2,47536,1684,1684
C++,19000603,shaka-packager,shaka-project,574428,1682,1682
C++,139059389,oomd,facebookincubator,1522,1680,1680
C++,191842184,verilator,verilator,32035,1676,1676
C++,25298630,etl,ETLCPP,25416,1675,1675
C++,295369297,srpc,sogou,1478,1675,1675
C++,242070,nppPluginManager,bruderstein,12738,1675,1675
C++,24519987,squid,squid-cache,176440,1670,1670
C++,402762873,SKRoot-linuxKernelRoot,abcz316,10453,1669,1669
C++,8022693,Torque2D,GarageGames,180187,1669,1669
C++,115905660,hdl_graph_slam,koide3,4105,1668,1668
C++,166249121,open_vins,rpng,171095,1663,1663
C++,186332888,vearch,vearch,25259,1663,1663
C++,61771898,nnvm,dmlc,1187,1655,1655
C++,136297673,flutter_shimmer,hnvn,2258,1655,1655
C++,34895561,minicap,openstf,2190,1650,1650
C++,29268611,Bento4,axiomatic-systems,49015,1648,1648
C++,14266930,v4l2rtspserver,mpromonet,831,1647,1647
C++,9639042,OpenPano,ppwwyyxx,9009,1645,1645
C++,92255456,tinygltf,syoyo,21558,1642,1642
C++,36988453,PyMesh,PyMesh,21953,1641,1641
C++,7222017,octomap,OctoMap,84141,1639,1639
C++,1799895,cppzmq,zeromq,657,1637,1637
C++,44748564,ElasticFusion,mp3guy,1365,1634,1634
C++,805175,glsl-optimizer,aras-p,159102,1634,1634
C++,303308200,FAST_LIO,hku-mars,129653,1633,1633
C++,571708,c-ares,c-ares,6830,1628,1628
C++,58299041,fluid-engine-dev,doyubkim,72968,1621,1621
C++,153830981,meow_hash,cmuratori,254,1620,1620
C++,20190634,neovim-qt,equalsraf,23384,1620,1620
C++,13561076,audiowaveform,bbc,4311,1619,1619
C++,83234971,flat_hash_map,skarupke,26,1618,1618
C++,16251363,libchaos,maciejczyzewski,3249,1614,1614
C++,356066,trafficserver,apache,145563,1614,1614
C++,316912509,ggwave,ggerganov,20235,1613,1613
C++,297012185,CppCon2020,CppCon,185112,1612,1612
C++,134180348,Textractor,Artikash,19967,1610,1610
C++,283871761,torch-mlir,llvm,15554,905,905
C++,36335217,veles,Samsung,90914,905,905
C++,1045447,Drawpile,drawpile,35150,905,905
C++,19587527,rapidcheck,emil-e,1725,905,905
C++,56289751,vireo,twitter,1781,903,903
C++,553771946,steganography,7thSamurai,1233,903,903
C++,145937248,pitchfork,vector-of-bool,293,901,901
C++,411304693,Fast-Drone-250,ZJU-FAST-Lab,150602,901,901
C++,183324785,pprint,p-ranav,241,899,899
C++,14620185,EnergyPlus,NREL,1004239,898,898
C++,14231803,cheerp-meta,leaningtech,1538,898,898
C++,10274721,cuckoofilter,efficient,120,898,898
C++,601404362,initial-v,tenderlove,1632,894,894
C++,229509259,athena,athena-team,10422,891,891
C++,8989548,ArduinoOBD,stanleyhuangyc,2481,891,891
C++,442224019,RedTeaming_CheatSheet,0xJs,94726,889,889
C++,6308751,eyeLike,trishume,256,888,888
C++,146889623,nvk,maierfelix,363572,887,887
C++,34792087,jucipp,cppit,4492,887,887
C++,388966721,MathAnimation,ambrosiogabe,113297,886,886
C++,242130561,SMCAMDProcessor,trulyspinach,11256,885,885
C++,58152535,standardese,standardese,2610,885,885
C++,14079956,gunrock,gunrock,78351,884,884
C++,13163920,simpleini,brofield,182,884,884
C++,64474598,mayo,fougue,24329,882,882
C++,90198569,cilantro,kzampog,51019,882,882
C++,56102506,zxing-cpp,zxing-cpp,251015,881,881
C++,367598464,defender-control,qtkite,59642,881,881
C++,8165014,decoda,unknownworlds,116520,880,880
C++,108329371,hls4ml,fastmachinelearning,226206,880,880
C++,98788032,bcos,bcosorg,43582,878,878
C++,309488075,nvdiffrast,NVlabs,11331,878,878
C++,274711817,NeoAlgo,HarshCasper,20689,876,876
C++,30657243,bhtsne,lvdmaaten,107,875,875
C++,153028480,Invisi-Shell,OmerYa,92,875,875
C++,82951590,FlexEngine,ajweeks,1292420,874,874
C++,7398979,libjson-rpc-cpp,cinemast,2112,873,873
C++,81011277,bitsery,fraillt,841,870,870
C++,3032473,Rythem,AlloyTeam,25073,869,869
C++,234961536,viper,vcg-uvic,1240,868,868
C++,125809286,Angora,AngoraFuzzer,13595,868,868
C++,8766910,433Utils,ninjablocks,55,868,868
C++,5218548,darner,wavii,761,867,867
C++,2490468,Unvanquished,Unvanquished,186408,867,867
C++,238426550,fast_gicp,SMRT-AIST,6687,867,867
C++,62847526,GOTURN,davheld,472,866,866
C++,260099248,floam,wh200720041,26684,866,866
C++,165291205,OpenGothic,Try,25371,862,862
C++,89860403,pegasus-frontend,mmatyas,154757,862,862
C++,45968932,node-tensorflow,node-tensorflow,99,860,860
C++,37010701,Onboard-SDK,dji-sdk,248960,860,860
C++,54250200,OpenSiv3D,Siv3D,1814184,860,860
C++,38507211,kati,google,2106,857,857
C++,46878248,KCFcpp,joaofaro,31,857,857
C++,136014386,CppNet,caozhiyi,1327,856,856
C++,72790383,EtherealEngine,volcoma,94801,855,855
C++,249933849,SemiGlobalMatching,ethan-li-coding,13965,854,854
C++,206672830,rs_asio,mdias,770,853,853
C++,290573779,KasperskyHook,iPower,1280,853,853
C++,111429681,geometry-central,nmwsharp,20997,853,853
C++,248290531,tdesktop,TDesktop-x64,203252,850,850
C++,232854155,win-app,ProtonVPN,57315,849,849
C++,415927371,NootedRed,NootInc,4056,849,849
C++,28453253,DeepCL,hughperkins,6593,848,848
C++,101478952,tev,Tom94,4576,847,847
C++,72221136,Chataigne,benkuper,77798,846,846
C++,221587234,XiaoXinPro-13-hackintosh,daliansky,245575,845,845
C++,42283396,LightLDA,microsoft,84,844,844
C++,192742338,devilution-nx,lantus,14681,843,843
C++,36847099,cutelyst,cutelyst,5008,842,842
C++,80073863,3dmm_cnn,anhttran,43003,842,842
C++,96813,openbabel,openbabel,76163,841,841
C++,117543565,DEye,sundyCoder,121906,839,839
C++,2946575,sshttp,stealth,114,839,839
C++,300205799,concrete,zama-ai,34494,838,838
C++,21525762,zynaddsubfx,zynaddsubfx,10974,837,837
C++,229574605,nebula-graph,vesoft-inc,6114,837,837
C++,216897669,element,kushview,11370,833,833
C++,32414048,FreeNOS,nieklinnenbank,4912,832,832
